step,x,y,z
165925,-0.15,-1.3,0.5000001
165926,-0.15,-1.24114,0.5000001
165927,-0.15,-1.08418,0.5000001
165928,-0.15,-0.8291203,0.5000001
165929,-0.15,-0.4759606,0.5000001
165930,-0.15,-0.02470092,0.5000001
165931,-0.15,0.5246586,0.5000001
165932,-0.15,0.9800001,0.5000001
165933,-0.15,-1.296076,0.5000001
165934,-0.15,-1.217596,0.5000001
165935,-0.15,-1.041016,0.5000001
165936,-0.15,-0.7663363,0.5000001
165937,-0.15,-0.3935566,0.5000001
165938,-0.15,0.07732299,0.5000001
165939,-0.15,0.6463025,0.5000001
165940,-0.15,0.9800001,0.5000001
165941,-0.15,-1.288228,0.5000001
165942,-0.15,-1.190128,0.5000001
165943,-0.15,-0.9939281,0.5000001
165944,-0.15,-0.6996284,0.5000001
165945,-0.15,-0.3072287,0.5000001
165946,-0.15,0.1832709,0.5000001
165947,-0.15,0.7718704,0.5000001
165948,-0.15,0.9800001,0.5000001
165949,-0.15,-1.276456,0.5000001
165950,-0.15,-1.158736,0.5000001
165951,-0.15,-0.9429162,0.5000001
165952,-0.1657232,-0.6401206,0.5001389
165953,-0.1939653,-0.2477797,0.5000238
165954,-0.2222074,0.2426612,0.4999088
165955,-0.2504495,0.831202,0.4997938
165956,-0.2607296,0.8539588,0.4998008
165957,-0.15,-1.276456,0.5000001
165958,-0.15,-1.158736,0.5000001
165959,-0.15,-0.9429162,0.5000001
165960,-0.1357777,-0.8247397,0.5230122
165961,-0.09615144,-0.9082751,0.581512
165962,-0.05652523,-0.8937105,0.6400119
165963,-0.01689902,-0.781046,0.6985118
165964,0.0227272,-0.5702817,0.7570117
165965,0.06235341,-0.2614174,0.8155115
165966,0.1019796,0.1455468,0.8740114
165967,0.1416058,0.6506109,0.9325113
165968,0.1640192,0.9800001,0.9655999
165969,-0.15,-1.288228,0.5000001
165970,-0.15,-1.190128,0.5000001
165971,-0.15,-0.9939281,0.5000001
165972,-0.15,-0.6996284,0.5000001
165973,-0.3132931,-0.4612145,0.5642172
165974,-0.7215259,-0.2834544,0.7247599
165975,-1.129759,-0.007594503,0.8853027
165976,-1.537992,0.3663653,1.045845
165977,-1.946224,0.8384251,1.206388
165978,-2.054114,0.9800001,1.248817
165979,-0.15,-1.276456,0.5000001
165980,-0.15,-1.158736,0.5000001
165981,-0.15,-0.9429162,0.5000001
165982,-0.1742859,-0.6828443,0.5859405
165983,-0.2350006,-0.39963,0.8007914
165984,-0.2957152,-0.01831588,1.015642
165985,-0.3564298,0.4610981,1.230493
165986,-0.4113746,0.9800001,1.424926
165987,-0.15,-1.3,0.5000001
165988,-0.15,-1.24114,0.5000001
165989,-0.15,-1.08418,0.5000001
165990,-0.15,-0.8291203,0.5000001
165991,-0.15,-0.4759606,0.5000001
165992,-0.15,-0.02470092,0.5000001
165993,-0.15,0.5246586,0.5000001
165994,-0.15,0.9800001,0.5000001
165995,-0.15,-1.296076,0.5000001
165996,-0.15,-1.217596,0.5000001
165997,-0.15,-1.041016,0.5000001
165998,-0.15,-0.7663363,0.5000001
165999,-0.15,-0.3935566,0.5000001
166000,-0.15,0.07732299,0.5000001
166001,-0.15,0.6463025,0.5000001
166002,-0.15,0.9800001,0.5000001
166003,-0.15,-1.288228,0.5000001
166004,-0.15,-1.190128,0.5000001
166005,-0.15,-0.9939281,0.5000001
166006,-0.15,-0.6996284,0.5000001
166007,-0.15,-0.3072287,0.5000001
166008,-0.15,0.1832709,0.5000001
166009,-0.15,0.7718704,0.5000001
166010,-0.15,0.9800001,0.5000001
166011,-0.15,-1.276456,0.5000001
166012,-0.15,-1.158736,0.5000001
166013,-0.15,-0.9429162,0.5000001
166014,-0.15,-0.6289964,0.5000001
166015,-0.15,-0.2169768,0.5000001
166016,-0.15,0.2931428,0.5000001
166017,-0.15,0.9013623,0.5000001
166018,-0.15,0.9800001,0.5000001
166019,-0.15,-1.26076,0.5000001
166020,-0.15,-1.12342,0.5000001
166021,-0.15,-0.8879802,0.5000001
166022,-0.15,-0.5544405,0.5000001
166023,-0.15,-0.1228008,0.5000001
166024,-0.15,0.4069387,0.5000001
166025,-0.15,0.9800001,0.5000001
166026,-0.15,-1.3,0.5000001
166027,-0.15,-1.24114,0.5000001
166028,-0.15,-1.08418,0.5000001
166029,-0.15,-0.8291203,0.5000001
166030,-0.15,-0.4759606,0.5000001
166031,-0.15,-0.02470092,0.5000001
166032,-0.15,0.5246586,0.5000001
166033,-0.15,0.9800001,0.5000001
166034,-0.15,-1.296076,0.5000001
166035,-0.15,-1.217596,0.5000001
166036,-0.15,-1.041016,0.5000001
166037,-0.15,-0.7663363,0.5000001
166038,-0.15,-0.3935566,0.5000001
166039,-0.15,-0.1878601,0.5000001
166040,-0.15,-1.288228,0.5000001
166041,-0.15,-1.190128,0.5000001
166042,-0.15,-0.9939281,0.5000001
166043,-0.15,-0.6996284,0.5000001
166044,-0.4105723,-0.2875293,0.2310924
166045,-0.6413778,-0.02000008,-0.00709631
166046,-0.15,-1.288228,0.5000001
166047,-0.15,-1.190128,0.5000001
166048,-0.15,-0.9939281,0.5000001
166049,-0.15,-0.6996284,0.5000001
166050,-0.15,-0.3072287,0.5000001
166051,-0.15,0.1832709,0.5000001
166052,-0.15,0.7718704,0.5000001
166053,-0.15,0.9800001,0.5000001
166054,-0.15,-1.276456,0.5000001
166055,-0.15,-1.158736,0.5000001
166056,-0.15,-0.9429162,0.5000001
166057,-0.15,-0.6289964,0.5000001
166058,-0.15,-0.2169768,0.5000001
166059,-0.15,0.2931428,0.5000001
166060,-0.15,0.9013623,0.5000001
166061,-0.15,0.9800001,0.5000001
166062,-0.15,-1.26076,0.5000001
166063,-0.15,-1.12342,0.5000001
166064,-0.15,-0.8879802,0.5000001
166065,-0.15,-0.5544405,0.5000001
166066,-0.15,-0.1228008,0.5000001
166067,-0.15,0.4069387,0.5000001
166068,-0.15,0.9800001,0.5000001
166069,-0.15,-1.3,0.5000001
166070,-0.15,-1.24114,0.5000001
166071,-0.15,-1.08418,0.5000001
166072,-0.15,-0.8291203,0.5000001
166073,-0.15,-0.4759606,0.5000001
166074,-0.15,-0.02470092,0.5000001
166075,-0.15,0.5246586,0.5000001
166076,-0.15,0.9800001,0.5000001
166077,-0.15,-1.296076,0.5000001
166078,-0.15,-1.217596,0.5000001
166079,-0.15,-1.041016,0.5000001
166080,-0.15,-0.7663363,0.5000001
166081,-0.15,-0.3935566,0.5000001
166082,-0.15,0.07732299,0.5000001
166083,-0.15,0.6463025,0.5000001
166084,-0.15,0.9800001,0.5000001
166085,-0.15,-1.288228,0.5000001
166086,-0.15,-1.190128,0.5000001
166087,-0.15,-0.9939281,0.5000001
166088,-0.15,-0.6996284,0.5000001
166089,-0.15,-0.3072287,0.5000001
166090,-0.15,0.1832709,0.5000001
166091,-0.15,0.7718704,0.5000001
166092,-0.15,0.9800001,0.5000001
166093,-0.15,-1.276456,0.5000001
166094,-0.15,-1.158736,0.5000001
166095,-0.15,-0.9429162,0.5000001
166096,-0.15,-0.6289964,0.5000001
166097,-0.15,-0.2169768,0.5000001
166098,-0.15,0.2931428,0.5000001
166099,-0.15,0.9013623,0.5000001
166100,-0.15,0.9800001,0.5000001
166101,-0.15,-1.26076,0.5000001
166102,-0.15,-1.12342,0.5000001
166103,-0.15,-0.8879802,0.5000001
166104,-0.15,-0.5544405,0.5000001
166105,-0.15,-0.1228008,0.5000001
166106,-0.15,0.4069387,0.5000001
166107,-0.15,0.9800001,0.5000001
166108,-0.15,-1.3,0.5000001
166109,-0.15,-1.24114,0.5000001
166110,-0.15,-1.08418,0.5000001
166111,-0.15,-0.8291203,0.5000001
166112,-0.15,-0.4759606,0.5000001
166113,-0.15,-0.02470092,0.5000001
166114,-0.15,0.5246586,0.5000001
166115,-0.15,0.9800001,0.5000001
166116,-0.15,-1.296076,0.5000001
166117,-0.15,-1.217596,0.5000001
166118,-0.15,-1.041016,0.5000001
166119,-0.15,-0.7663363,0.5000001
166120,-0.15,-0.3935566,0.5000001
166121,-0.15,0.07732299,0.5000001
166122,-0.15,0.6463025,0.5000001
166123,-0.15,0.9800001,0.5000001
166124,-0.15,-1.288228,0.5000001
166125,-0.15,-1.190128,0.5000001
166126,-0.15,-0.9939281,0.5000001
166127,-0.15,-0.6996284,0.5000001
166128,-0.15,-0.3072287,0.5000001
166129,-0.15,0.1832709,0.5000001
166130,-0.15,0.7718704,0.5000001
166131,-0.15,0.9800001,0.5000001
166132,-0.15,-1.276456,0.5000001
166133,-0.15,-1.158736,0.5000001
166134,-0.15,-0.9429162,0.5000001
166135,-0.15,-0.6289964,0.5000001
166136,-0.15,-0.2169768,0.5000001
166137,-0.15,0.2931428,0.5000001
166138,-0.15,0.9013623,0.5000001
166139,-0.15,0.9800001,0.5000001
166140,-0.15,-1.26076,0.5000001
166141,-0.15,-1.12342,0.5000001
166142,-0.15,-0.8879802,0.5000001
166143,-0.15,-0.5544405,0.5000001
166144,-0.15,-0.1228008,0.5000001
166145,-0.15,0.4069387,0.5000001
166146,-0.15,0.9800001,0.5000001
166147,-0.15,-1.3,0.5000001
166148,-0.15,-1.24114,0.5000001
166149,-0.15,-1.08418,0.5000001
166150,-0.15,-0.8291203,0.5000001
166151,-0.15,-0.4759606,0.5000001
166152,-0.15,-0.02470092,0.5000001
166153,-0.15,0.5246586,0.5000001
166154,-0.15,0.9800001,0.5000001
166155,-0.15,-1.296076,0.5000001
166156,-0.15,-1.217596,0.5000001
166157,-0.15,-1.041016,0.5000001
166158,-0.15,-0.7663363,0.5000001
166159,-0.15,-0.4244574,0.5000001
166160,-0.15,-1.3,0.5000001
166161,-0.15,-1.24114,0.5000001
166162,-0.15,-1.08418,0.5000001
166163,-0.15,-0.8291203,0.5000001
166164,-0.15,-0.4759606,0.5000001
166165,-0.15,-0.02470092,0.5000001
166166,-0.15,0.5246586,0.5000001
166167,-0.15,0.9800001,0.5000001
166168,-0.15,-1.296076,0.5000001
166169,-0.15,-1.217596,0.5000001
166170,-0.15,-1.041016,0.5000001
166171,-0.15,-0.7663363,0.5000001
166172,-0.15,-0.3935566,0.5000001
166173,-0.15,0.07732299,0.5000001
166174,-0.15,0.6463025,0.5000001
166175,-0.15,0.9800001,0.5000001
166176,-0.15,-1.288228,0.5000001
166177,-0.15,-1.190128,0.5000001
166178,-0.15,-0.9939281,0.5000001
166179,-0.15,-0.6996284,0.5000001
166180,-0.15,-0.3072287,0.5000001
166181,-0.15,0.1832709,0.5000001
166182,-0.15,0.7718704,0.5000001
166183,-0.15,0.9800001,0.5000001
166184,-0.15,-1.276456,0.5000001
166185,-0.15,-1.158736,0.5000001
166186,-0.15,-0.9429162,0.5000001
166187,-0.15,-0.6289964,0.5000001
166188,-0.15,-0.2169768,0.5000001
166189,-0.15,0.2931428,0.5000001
166190,-0.15,0.9013623,0.5000001
166191,-0.15,0.9800001,0.5000001
166192,-0.15,-1.26076,0.5000001
166193,-0.15,-1.12342,0.5000001
166194,-0.15,-0.8879802,0.5000001
166195,-0.15,-0.5544405,0.5000001
166196,-0.15,-0.1228008,0.5000001
166197,-0.15,0.4069387,0.5000001
166198,-0.15,0.9800001,0.5000001
166199,-0.15,-1.3,0.5000001
166200,-0.15,-1.24114,0.5000001
166201,-0.15,-1.08418,0.5000001
166202,-0.15,-0.8291203,0.5000001
166203,-0.15,-0.4759606,0.5000001
166204,-0.15,-0.02470092,0.5000001
166205,-0.15,0.5246586,0.5000001
166206,-0.15,0.9800001,0.5000001
166207,-0.15,-1.296076,0.5000001
166208,-0.15,-1.217596,0.5000001
166209,-0.15,-1.041016,0.5000001
166210,-0.15,-0.7663363,0.5000001
166211,-0.15,-0.3935566,0.5000001
166212,-0.15,0.07732299,0.5000001
166213,-0.15,0.6463025,0.5000001
166214,-0.15,0.9800001,0.5000001
166215,-0.15,-1.288228,0.5000001
166216,-0.15,-1.190128,0.5000001
166217,-0.15,-0.9939281,0.5000001
166218,-0.15,-0.6996284,0.5000001
166219,-0.15,-0.3072287,0.5000001
166220,-0.15,0.1832709,0.5000001
166221,-0.15,0.7718704,0.5000001
166222,-0.15,0.9800001,0.5000001
166223,-0.15,-1.276456,0.5000001
166224,-0.15,-1.158736,0.5000001
166225,-0.15,-0.9429162,0.5000001
166226,-0.15,-0.6289964,0.5000001
166227,-0.15,-0.2169768,0.5000001
166228,-0.15,0.2931428,0.5000001
166229,-0.15,0.9013623,0.5000001
166230,-0.15,0.9800001,0.5000001
166231,-0.15,-1.26076,0.5000001
166232,-0.15,-1.12342,0.5000001
166233,-0.15,-0.8879802,0.5000001
166234,-0.15,-0.5544405,0.5000001
166235,-0.15,-0.1228008,0.5000001
166236,-0.15,0.4069387,0.5000001
166237,-0.15,0.9800001,0.5000001
166238,-0.15,-1.3,0.5000001
166239,-0.15,-1.24114,0.5000001
166240,-0.15,-1.08418,0.5000001
166241,-0.15,-0.8291203,0.5000001
166242,-0.15,-0.4759606,0.5000001
166243,-0.15,-0.02470092,0.5000001
166244,-0.15,0.5246586,0.5000001
166245,-0.15,0.9800001,0.5000001
166246,-0.15,-1.296076,0.5000001
166247,-0.15,-1.217596,0.5000001
166248,-0.15,-1.041016,0.5000001
166249,-0.15,-0.7663363,0.5000001
166250,-0.15,-0.3935566,0.5000001
166251,-0.15,0.07732299,0.5000001
166252,-0.15,0.6463025,0.5000001
166253,-0.15,0.9800001,0.5000001
166254,-0.15,-1.288228,0.5000001
166255,-0.15,-1.190128,0.5000001
166256,-0.15,-0.9939281,0.5000001
166257,-0.15,-0.6996284,0.5000001
166258,-0.1402181,-0.3811106,0.5839401
166259,-0.09235825,-0.2560942,0.9933332
166260,-0.0444984,-0.03297797,1.402726
166261,0.003361451,0.2882382,1.81212
166262,0.0512213,0.7075543,2.221513
166263,0.07751082,0.9800001,2.446394
166264,-0.15,-1.288228,0.5000001
166265,-0.15,-1.190128,0.5000001
166266,-0.15,-0.9939281,0.5000001
166267,-0.15,-0.6996284,0.5000001
166268,-0.15,-0.3072287,0.5000001
166269,-0.15,0.1832709,0.5000001
166270,-0.15,0.7718704,0.5000001
166271,-0.15,0.9800001,0.5000001
166272,-0.15,-1.276456,0.5000001
166273,-0.15,-1.158736,0.5000001
166274,-0.15,-0.9429162,0.5000001
166275,-0.15,-0.6289964,0.5000001
166276,-0.15,-0.2169768,0.5000001
166277,-0.15,0.2931428,0.5000001
166278,-0.15,0.9013623,0.5000001
166279,-0.15,0.9800001,0.5000001
166280,-0.15,-1.26076,0.5000001
166281,-0.15,-1.12342,0.5000001
166282,-0.15,-0.8879802,0.5000001
166283,-0.15,-0.5544405,0.5000001
166284,-0.15,-0.1228008,0.5000001
166285,-0.15,0.4069387,0.5000001
166286,-0.15,0.9800001,0.5000001
166287,-0.15,-1.3,0.5000001
166288,-0.15,-1.24114,0.5000001
166289,-0.15,-1.08418,0.5000001
166290,-0.15,-0.8291203,0.5000001
166291,-0.15,-0.4759606,0.5000001
166292,-0.15,-0.02470092,0.5000001
166293,-0.15,0.5246586,0.5000001
166294,-0.15,0.9800001,0.5000001
166295,-0.15,-1.296076,0.5000001
166296,-0.15,-1.217596,0.5000001
166297,-0.15,-1.041016,0.5000001
166298,-0.15,-0.7663363,0.5000001
166299,-0.15,-0.3935566,0.5000001
166300,-0.15,0.07732299,0.5000001
166301,-0.15,0.6463025,0.5000001
166302,-0.15,0.9800001,0.5000001
166303,-0.15,-1.288228,0.5000001
166304,-0.15,-1.190128,0.5000001
166305,-0.15,-0.9939281,0.5000001
166306,-0.15,-0.6996284,0.5000001
166307,-0.15,-0.3072287,0.5000001
166308,-0.15,0.1832709,0.5000001
166309,-0.15,0.7718704,0.5000001
166310,-0.15,0.9800001,0.5000001
166311,-0.15,-1.276456,0.5000001
166312,-0.15,-1.158736,0.5000001
166313,-0.15,-0.9429162,0.5000001
166314,-0.15,-0.6289964,0.5000001
166315,-0.15,-0.2169768,0.5000001
166316,-0.15,0.2931428,0.5000001
166317,-0.15,0.9013623,0.5000001
166318,-0.15,0.9800001,0.5000001
166319,-0.15,-1.26076,0.5000001
166320,-0.15,-1.12342,0.5000001
166321,-0.15,-0.8879802,0.5000001
166322,-0.1498317,-0.6685515,0.5001546
166323,0.4720949,-1.103306,0.7777937
166324,1.073451,-1.412935,1.056499
166325,1.674807,-1.624465,1.335205
166326,2.276163,-1.737895,1.61391
166327,2.48,-1.753666,1.70838
166328,-0.15,-1.276456,0.5000001
166329,-0.15,-1.158736,0.5000001
166330,-0.15,-0.9429162,0.5000001
166331,-0.15,-0.6289964,0.5000001
166332,-0.15,-0.2169768,0.5000001
166333,-0.15,0.2931428,0.5000001
166334,-0.15,0.9013623,0.5000001
166335,-0.15,0.9800001,0.5000001
166336,-0.15,-1.26076,0.5000001
166337,-0.15,-1.12342,0.5000001
166338,-0.15,-0.8879802,0.5000001
166339,-0.15,-0.5544405,0.5000001
166340,-0.15,-0.1228008,0.5000001
166341,-0.15,0.4069387,0.5000001
166342,-0.15,0.9800001,0.5000001
166343,-0.15,-1.3,0.5000001
166344,-0.15,-1.24114,0.5000001
166345,-0.15,-1.08418,0.5000001
166346,-0.1512619,-0.8292639,0.5027103
166347,0.04972969,-0.315341,0.7675519
166348,0.3885778,0.4224929,1.20066
166349,0.6187072,0.9800001,1.494806
166350,-0.15,-1.296076,0.5000001
166351,-0.15,-1.217596,0.5000001
166352,-0.15,-1.041016,0.5000001
166353,-0.15,-0.7663363,0.5000001
166354,-0.15,-0.3935566,0.5000001
166355,-0.15,0.07732299,0.5000001
166356,-0.15,0.6463025,0.5000001
166357,-0.15,0.9800001,0.5000001
166358,-0.15,-1.288228,0.5000001
166359,-0.15,-1.190128,0.5000001
166360,-0.15,-0.9939281,0.5000001
166361,-0.15,-0.6996284,0.5000001
166362,-0.15,-0.3072287,0.5000001
166363,-0.15,0.1832709,0.5000001
166364,-0.15,0.7718704,0.5000001
166365,-0.15,0.9800001,0.5000001
166366,-0.15,-1.276456,0.5000001
166367,-0.15,-1.158736,0.5000001
166368,-0.15,-0.9429162,0.5000001
166369,-0.15,-0.6289964,0.5000001
166370,-0.15,-0.2169768,0.5000001
166371,-0.15,0.2931428,0.5000001
166372,-0.15,0.9013623,0.5000001
166373,-0.15,0.9800001,0.5000001
166374,-0.15,-1.26076,0.5000001
166375,-0.15,-1.12342,0.5000001
166376,0.01936381,-1.08525,0.5798728
166377,0.8661827,-1.722405,0.9792365
166378,1.713001,-2.261461,1.3786
166379,2.48,-2.664551,1.74032
166380,-0.15,-1.3,0.5000001
166381,-0.15,-1.24114,0.5000001
166382,-0.15,-1.08418,0.5000001
166383,-0.15,-0.8291203,0.5000001
166384,-0.15,-0.4759606,0.5000001
166385,-0.15,-0.02470092,0.5000001
166386,-0.15,0.5246586,0.5000001
166387,-0.15,0.9800001,0.5000001
166388,-0.15,-1.296076,0.5000001
166389,-0.15,-1.217596,0.5000001
166390,-0.15,-1.041016,0.5000001
166391,-0.15,-0.7663363,0.5000001
166392,-0.15,-0.3935566,0.5000001
166393,-0.15,0.07732299,0.5000001
166394,-0.15,0.6463025,0.5000001
166395,-0.15,0.9800001,0.5000001
166396,-0.15,-1.288228,0.5000001
166397,-0.15,-1.190128,0.5000001
166398,-0.15,-0.9939281,0.5000001
166399,-0.15,-0.6996284,0.5000001
166400,-0.15,-0.3072287,0.5000001
166401,-0.15,0.1832709,0.5000001
166402,-0.15,0.7718704,0.5000001
166403,-0.15,0.9800001,0.5000001
166404,-0.15,-1.276456,0.5000001
166405,-0.15,-1.158736,0.5000001
166406,-0.15,-0.9429162,0.5000001
166407,-0.15,-0.6289964,0.5000001
166408,-0.15,-0.2169768,0.5000001
166409,-0.15,0.2931428,0.5000001
166410,-0.15,0.9013623,0.5000001
166411,-0.15,0.9800001,0.5000001
166412,-0.15,-1.26076,0.5000001
166413,-0.15,-1.12342,0.5000001
166414,-0.15,-0.8879802,0.5000001
166415,-0.03741521,-0.5513756,0.637902
166416,0.2481058,-0.1111289,0.9824824
166417,0.5336269,0.4272177,1.327063
166418,0.7837945,0.9800001,1.628977
166419,-0.15,-1.3,0.5000001
166420,-0.15,-1.24114,0.5000001
166421,-0.15,-1.08418,0.5000001
166422,-0.15,-0.8291203,0.5000001
166423,-0.15,-0.4759606,0.5000001
166424,-0.15,-0.02470092,0.5000001
166425,-0.15,0.5246586,0.5000001
166426,-0.15,0.9800001,0.5000001
166427,-0.15,-1.296076,0.5000001
166428,-0.15,-1.217596,0.5000001
166429,-0.15,-1.041016,0.5000001
166430,-0.15,-0.7663363,0.5000001
166431,-0.15,-0.3935566,0.5000001
166432,-0.15,0.07732299,0.5000001
166433,-0.15,0.6463025,0.5000001
166434,-0.15,0.9800001,0.5000001
166435,-0.15,-1.288228,0.5000001
166436,-0.15,-1.190128,0.5000001
166437,-0.15,-0.9939281,0.5000001
166438,-0.15,-0.6996284,0.5000001
166439,-0.15,-0.3072287,0.5000001
166440,-0.15,0.1832709,0.5000001
166441,-0.15,0.7718704,0.5000001
166442,-0.15,0.9800001,0.5000001
166443,-0.15,-1.276456,0.5000001
166444,-0.15,-1.158736,0.5000001
166445,-0.15,-0.9429162,0.5000001
166446,-0.15,-0.6289964,0.5000001
166447,-0.15,-0.2169768,0.5000001
166448,-0.15,0.2931428,0.5000001
166449,-0.15,0.9013623,0.5000001
166450,-0.15,0.9800001,0.5000001
166451,-0.15,-1.26076,0.5000001
166452,-0.15,-1.12342,0.5000001
166453,-0.15,-0.8879802,0.5000001
166454,-0.15,-0.5544405,0.5000001
166455,-0.15,-0.1228008,0.5000001
166456,-0.15,0.4069387,0.5000001
166457,-0.15,0.9800001,0.5000001
166458,-0.15,-1.3,0.5000001
166459,-0.15,-1.24114,0.5000001
166460,-0.15,-1.08418,0.5000001
166461,-0.15,-0.8291203,0.5000001
166462,-0.15,-0.4759606,0.5000001
166463,-0.15,-0.02470092,0.5000001
166464,-0.15,0.5246586,0.5000001
166465,-0.15,0.9800001,0.5000001
166466,-0.15,-1.296076,0.5000001
166467,-0.15,-1.217596,0.5000001
166468,-0.15,-1.041016,0.5000001
166469,-0.15,-0.7663363,0.5000001
166470,-0.15,-0.3935566,0.5000001
166471,-0.15,0.07732299,0.5000001
166472,-0.15,0.6463025,0.5000001
166473,-0.15,0.9800001,0.5000001
166474,-0.15,-1.288228,0.5000001
166475,-0.15,-1.190128,0.5000001
166476,-0.15,-0.9939281,0.5000001
166477,-0.15,-0.6996284,0.5000001
166478,-0.15,-0.3072287,0.5000001
166479,-0.15,0.1832709,0.5000001
166480,-0.15,0.7718704,0.5000001
166481,-0.15,0.9800001,0.5000001
166482,-0.15,-1.276456,0.5000001
166483,-0.15,-1.158736,0.5000001
166484,-0.15,-0.9429162,0.5000001
166485,-0.15,-0.6289964,0.5000001
166486,-0.15,-0.2169768,0.5000001
166487,-0.15,0.2931428,0.5000001
166488,-0.15,0.9013623,0.5000001
166489,-0.15,0.9800001,0.5000001
166490,-0.15,-1.26076,0.5000001
166491,-0.15,-1.12342,0.5000001
166492,-0.15,-0.8879802,0.5000001
166493,-0.15,-0.5544405,0.5000001
166494,-0.15,-0.1569285,0.5000001
166495,-0.3885018,-0.3758228,0.7928582
166496,-0.6365107,-0.5279084,1.094113
166497,-0.8845197,-0.5818943,1.395368
166498,-1.132529,-0.5377802,1.696623
166499,-1.380538,-0.3955661,1.997878
166500,-1.628547,-0.1552521,2.299133
166501,-1.813179,0.08677544,2.431685
166502,-0.15,-1.296076,0.5000001
166503,-0.15,-1.217596,0.5000001
166504,-0.15,-1.041016,0.5000001
166505,-0.15,-0.7663363,0.5000001
166506,-0.15,-0.3935566,0.5000001
166507,-0.15,0.07732299,0.5000001
166508,-0.15,0.6463025,0.5000001
166509,-0.15,0.9800001,0.5000001
166510,-0.15,-1.288228,0.5000001
166511,-0.15,-1.190128,0.5000001
166512,-0.15,-0.9939281,0.5000001
166513,-0.15,-0.6996284,0.5000001
166514,-0.15,-0.3072287,0.5000001
166515,-0.15,0.1832709,0.5000001
166516,-0.15,0.7718704,0.5000001
166517,-0.15,0.9800001,0.5000001
166518,-0.15,-1.276456,0.5000001
166519,-0.15,-1.158736,0.5000001
166520,-0.15,-0.9429162,0.5000001
166521,-0.15,-0.6289964,0.5000001
166522,-0.15,-0.2169768,0.5000001
166523,-0.15,0.2931428,0.5000001
166524,-0.15,0.9013623,0.5000001
166525,-0.15,0.9800001,0.5000001
166526,-0.15,-1.26076,0.5000001
166527,-0.15,-1.12342,0.5000001
166528,-0.15,-0.8879802,0.5000001
166529,-0.15,-0.5544405,0.5000001
166530,-0.15,-0.1228008,0.5000001
166531,-0.15,0.4069387,0.5000001
166532,-0.15,0.9800001,0.5000001
166533,-0.15,-1.3,0.5000001
166534,-0.15,-1.24114,0.5000001
166535,-0.15,-1.08418,0.5000001
166536,-0.15,-0.8291203,0.5000001
166537,-0.15,-0.4759606,0.5000001
166538,-0.15,-0.02470092,0.5000001
166539,-0.15,0.5246586,0.5000001
166540,-0.15,0.9800001,0.5000001
166541,-0.15,-1.296076,0.5000001
166542,-0.15,-1.217596,0.5000001
166543,-0.15,-1.041016,0.5000001
166544,-0.15,-0.7663363,0.5000001
166545,-0.15,-0.3935566,0.5000001
166546,-0.15,0.07732299,0.5000001
166547,-0.15,0.6463025,0.5000001
166548,-0.15,0.9800001,0.5000001
166549,-0.15,-1.288228,0.5000001
166550,-0.15,-1.190128,0.5000001
166551,-0.15,-0.9939281,0.5000001
166552,-0.15,-0.6996284,0.5000001
166553,-0.15,-0.3072287,0.5000001
166554,-0.15,0.1832709,0.5000001
166555,-0.15,0.7718704,0.5000001
166556,-0.15,0.9800001,0.5000001
166557,-0.15,-1.276456,0.5000001
166558,-0.15,-1.158736,0.5000001
166559,-0.15,-0.9429162,0.5000001
166560,-0.15,-0.6289964,0.5000001
166561,-0.15,-0.2169768,0.5000001
166562,-0.15,0.2931428,0.5000001
166563,-0.15,0.9013623,0.5000001
166564,-0.15,0.9800001,0.5000001
166565,-0.15,-1.26076,0.5000001
166566,-0.15,-1.12342,0.5000001
166567,-0.15,-0.8879802,0.5000001
166568,-0.15,-0.5544405,0.5000001
166569,-0.15,-0.1228008,0.5000001
166570,-0.15,0.4069387,0.5000001
166571,-0.15,0.9800001,0.5000001
166572,-0.15,-1.3,0.5000001
166573,-0.15,-1.24114,0.5000001
166574,-0.15,-1.08418,0.5000001
166575,-0.15,-0.8291203,0.5000001
166576,-0.15,-0.4759606,0.5000001
166577,-0.15,-0.02470092,0.5000001
166578,-0.15,0.5246586,0.5000001
166579,-0.15,0.9800001,0.5000001
166580,-0.15,-1.296076,0.5000001
166581,-0.15,-1.217596,0.5000001
